ID,gene,cell
VALTAm,587,Astrocyte
VALTAm,587,Astrocyte
VALTAm,587,Astrocyte
VALTAm,586,Astrocyte
VALTAm,587,Astrocyte
VALt5m,,Astrocyte
VALtec,124935,Astrocyte
VALtec,8501,Astrocyte
VALtec,124935,Astrocyte
VITD2Hm,1594,Astrocyte
VITD2Hm,1591,Astrocyte
VITD2Hm,1593,Astrocyte
VITD2Hm,1593,Astrocyte
VITD2Hm,120227,Astrocyte
VITD2tm,,Astrocyte
VITD3Hm,1594,Astrocyte
VITD3Hm,1591,Astrocyte
VITD3Hm,1593,Astrocyte
VITD3Hm,1593,Astrocyte
VITD3Hm,120227,Astrocyte
VITD3tm,949,Astrocyte
VITD3tm,29881,Astrocyte
VITD3tm,948,Astrocyte
VITD3tm3,949,Astrocyte
VITD3tm3,29881,Astrocyte
VITD3tm3,948,Astrocyte
MTDNAploym,,Astrocyte
MTDNAdpolym,5810,Astrocyte
MTDNAdpolym,5883,Astrocyte
MTDNAdpolym,11219,Astrocyte
MTDNAdpolym,11277,Astrocyte
MTDNAdpolym,11219,Astrocyte
MTDNAdpolym,11277,Astrocyte
MTDNAdpolym,5810,Astrocyte
MTDNAdpolym,5883,Astrocyte
DAKm,50808,Astrocyte
DTKm,,Astrocyte
DCKm,,Astrocyte
DGKm,,Astrocyte
NH3tm,366,Astrocyte
NDPK1,4832,Astrocyte
NDPK1,4830,Astrocyte
NDPK1,29922,Astrocyte
NDPK1,10201,Astrocyte
NDPK1,29922,Astrocyte
NDPK1,4831,Astrocyte
NDPK1,4830,Astrocyte
NDPK1,4833,Astrocyte
NDPK1,4833,Astrocyte
NDPK1,10201,Astrocyte
NDPK1,4831,Astrocyte
NDPK1,4830,Astrocyte
NDPK1,4832,Astrocyte
GGNG,2992,Astrocyte
GGNG,2997,Astrocyte
GGNG,8908,Astrocyte
GGNG,2998,Astrocyte
GGNG,2992,Astrocyte
GGNG,2997,Astrocyte
GGNG,8908,Astrocyte
GGNG,2998,Astrocyte
GLGNS1,2992,Astrocyte
GLGNS1,2997,Astrocyte
GLGNS1,8908,Astrocyte
GLGNS1,2998,Astrocyte
GLGNS1,2992,Astrocyte
GLGNS1,2997,Astrocyte
GLGNS1,8908,Astrocyte
GLGNS1,2998,Astrocyte
GLGNS1,8908,Astrocyte
GLGNS1,2998,Astrocyte
GLGNS1,2992,Astrocyte
GLGNS1,2997,Astrocyte
GLBRAN,2632,Astrocyte
GLBRAN,2632,Astrocyte
GLPASE1,5837,Astrocyte
GLPASE1,5834,Astrocyte
GLPASE1,5836,Astrocyte
GLPASE1,5837,Astrocyte
GLPASE1,5834,Astrocyte
GLPASE1,5836,Astrocyte
GLDBRAN,178,Astrocyte
GLDBRAN,178,Astrocyte
GLDBRAN,178,Astrocyte
GLDBRAN,178,Astrocyte
GLDBRAN,178,Astrocyte
GLDBRAN,178,Astrocyte
GLDBRAN,178,Astrocyte
GLPASE2,5837,Astrocyte
GLPASE2,5834,Astrocyte
GLPASE2,5836,Astrocyte
GLPASE2,5837,Astrocyte
GLPASE2,5834,Astrocyte
GLPASE2,5836,Astrocyte
SERtm,,Astrocyte
LacLtm,366,Astrocyte
LacLtm,366,Astrocyte
UREAt,6523,Astrocyte
UREAt,366,Astrocyte
UREAt,6528,Astrocyte
UREAt,8170,Astrocyte
UREAt,6563,Astrocyte
UREAt,366,Astrocyte
UREAt,6563,Astrocyte
UREAt,8170,Astrocyte
UREAtm,366,Astrocyte
UREAtm,366,Astrocyte
UREAtm,6523,Astrocyte
UREAtm,366,Astrocyte
UREAtm,6528,Astrocyte
UREAtm,8170,Astrocyte
UREAtm,6563,Astrocyte
UREAtm,366,Astrocyte
GLNtN1,10991,Astrocyte
GLNtN1,92745,Astrocyte
GLNtN1,92745,Astrocyte
GLNtN1,10991,Astrocyte
GLNtN1,92745,Astrocyte
GLNtN1,10991,Astrocyte
sinkchsterol,,Astrocyte
sinkvitd3,,Astrocyte
sinkvitd2,,Astrocyte
CKc,1160,Astrocyte
CKc,548596,Astrocyte
CKc,1159,Astrocyte
CKc,1152,Astrocyte
CKc,1158,Astrocyte
CKc,1633,Astrocyte
CKc,57419,Astrocyte
CKc,25769,Astrocyte
CKc,123041,Astrocyte
CKc,123041,Astrocyte
CKc,123041,Astrocyte
CKc,9187,Astrocyte
CKc,5105,Astrocyte
CKc,5106,Astrocyte
CKc,1152,Astrocyte
CKc,1158,Astrocyte
CKc,1152,Astrocyte
CKc,1158,Astrocyte
CKc,1152,Astrocyte
CKc,1158,Astrocyte
CREATtmdiffir,,Astrocyte
PCREATtmdiffir,,Astrocyte
ALATAL,2875,Astrocyte
ALATAL,84706,Astrocyte
ALATAL,84706,Astrocyte
ALATAL,2875,Astrocyte
ALATALm,2875,Astrocyte
ALATALm,84706,Astrocyte
ALATALm,84706,Astrocyte
ALATALm,2875,Astrocyte
ALAtN1,10991,Astrocyte
ALAtN1,92745,Astrocyte
ALAtN1,92745,Astrocyte
ALAtN1,10991,Astrocyte
PSDmhs,23761,Astrocyte
PSDmhs,23761,Astrocyte
25HVITD2tInt,,Astrocyte
25HVITD2tinInt,,Astrocyte
25HVITD3tInt,,Astrocyte
25HVITD3tinInt,,Astrocyte
3AIBtInt,,Astrocyte
ABUTt2rInt,206358,Astrocyte
ABUTt2rInt,206358,Astrocyte
ACACt2Int,9194,Astrocyte
ACACt2Int,6566,Astrocyte
ACACt2Int,6566,Astrocyte
ACACt2Int,9194,Astrocyte
ACALDtInt,,Astrocyte
ACt2rInt,9123,Astrocyte
ACt2rInt,9194,Astrocyte
ACt2rInt,6566,Astrocyte
ACt2rInt,23539,Astrocyte
ACt2rInt,682,Astrocyte
ACt2rInt,6566,Astrocyte
ACt2rInt,9194,Astrocyte
ACt2rInt,9123,Astrocyte
ARGLYSexInt,6520,Astrocyte
ARGLYSexInt,9057,Astrocyte
ARGLYSexInt,9057,Astrocyte
ARGLYSexInt,6520,Astrocyte
ARGtiDFInt,6541,Astrocyte
ARGtiDFInt,84889,Astrocyte
ASNt4Int,11254,Astrocyte
ASNt4Int,57393,Astrocyte
ASNt4Int,59272,Astrocyte
ASNt4Int,54407,Astrocyte
ASNt4Int,340024,Astrocyte
ASNt4Int,81539,Astrocyte
ASNt4Int,55089,Astrocyte
ASNt4Int,11254,Astrocyte
ASNt4Int,81539,Astrocyte
ASNt4Int,54407,Astrocyte
BALAVECSECInt,140679,Astrocyte
BALAVECSECInt,140679,Astrocyte
BHBtInt,,Astrocyte
BTNt2Int,6566,Astrocyte
BTNt2Int,6566,Astrocyte
BTNt4iInt,80704,Astrocyte
BTNt4iInt,80704,Astrocyte
CO2tInt,,Astrocyte
CRNtInt,788,Astrocyte
CRNtInt,6510,Astrocyte
CRNtInt,6584,Astrocyte
CRNtInt,6583,Astrocyte
CRNtInt,6584,Astrocyte
CYANtInt,,Astrocyte
CYSGLUexRInt,6520,Astrocyte
CYSGLUexRInt,56301,Astrocyte
CYSGLUexRInt,8140,Astrocyte
CYSGLUexRInt,6520,Astrocyte
CYSGLUexRInt,56301,Astrocyte
CYSGLYexInt,6520,Astrocyte
CYSGLYexInt,23428,Astrocyte
CYStecInt,124935,Astrocyte
CYStecInt,124935,Astrocyte
D-LACt2Int,6566,Astrocyte
D-LACt2Int,9194,Astrocyte
D-LACt2Int,9123,Astrocyte
DGSNtInt,3177,Astrocyte
ETOHtInt,,Astrocyte
FE2tInt,4891,Astrocyte
GLCt2rInt,6524,Astrocyte
GLUt6Int,6505,Astrocyte
GLUt6Int,6511,Astrocyte
GLUt6Int,6512,Astrocyte
GLUt6Int,6507,Astrocyte
GLUt6Int,6506,Astrocyte
GLUt6Int,6512,Astrocyte
GLUt6Int,6507,Astrocyte
GLUt6Int,6511,Astrocyte
GLUt6Int,6505,Astrocyte
GLUt6Int,6506,Astrocyte
GLYCtInt,,Astrocyte
GLYt2rInt,206358,Astrocyte
GLYt2rInt,153201,Astrocyte
GLYt2rInt,206358,Astrocyte
H2O2tInt,,Astrocyte
H2OtInt,343,Astrocyte
H2OtInt,4284,Astrocyte
H2OtInt,362,Astrocyte
H2OtInt,361,Astrocyte
H2OtInt,358,Astrocyte
H2OtInt,359,Astrocyte
H2OtInt,361,Astrocyte
HtInt,,Astrocyte
ILEtecInt,124935,Astrocyte
ILEtecInt,8501,Astrocyte
ILEtecInt,124935,Astrocyte
Kt1rInt,,Astrocyte
L-LACt2rInt,6566,Astrocyte
L-LACt2rInt,9194,Astrocyte
L-LACt2rInt,9123,Astrocyte
LEUtecInt,124935,Astrocyte
LEUtecInt,8501,Astrocyte
LEUtecInt,124935,Astrocyte
LYStiDFInt,6541,Astrocyte
LYStiDFInt,6542,Astrocyte
LYStiDFInt,55089,Astrocyte
LYStiDFInt,84889,Astrocyte
LYStiDFInt,6541,Astrocyte
LYStiDFInt,84889,Astrocyte
NH4t3rInt,57127,Astrocyte
NH4t3rInt,6005,Astrocyte
NH4t3rInt,57127,Astrocyte
NaKtInt,23439,Astrocyte
NaKtInt,476,Astrocyte
NaKtInt,481,Astrocyte
NaKtInt,480,Astrocyte
NaKtInt,478,Astrocyte
NaKtInt,477,Astrocyte
NaKtInt,482,Astrocyte
NaKtInt,483,Astrocyte
NaKtInt,477,Astrocyte
NaKtInt,481,Astrocyte
NaKtInt,480,Astrocyte
NaKtInt,476,Astrocyte
NaKtInt,482,Astrocyte
NaKtInt,478,Astrocyte
NaKtInt,483,Astrocyte
O2StInt,,Astrocyte
O2tInt,,Astrocyte
ORNtiDFInt,6541,Astrocyte
ORNtiDFInt,6542,Astrocyte
ORNtiDFInt,84889,Astrocyte
ORNtiDFInt,6541,Astrocyte
ORNtiDFInt,84889,Astrocyte
PEFLIPInt,57194,Astrocyte
PEFLIPInt,5244,Astrocyte
PEFLIPInt,10396,Astrocyte
PEFLIPInt,57194,Astrocyte
PEFLIPInt,10396,Astrocyte
PIt7Int,6568,Astrocyte
PIt7Int,10786,Astrocyte
PIt7Int,10050,Astrocyte
PIt7Int,10246,Astrocyte
PIt7Int,6569,Astrocyte
PIt7Int,10568,Astrocyte
PIt7Int,57084,Astrocyte
PIt7Int,10568,Astrocyte
PIt7Int,6569,Astrocyte
PPAtInt,,Astrocyte
PPAtInt,8854,Astrocyte
PPAtInt,8854,Astrocyte
PPAtInt,501,Astrocyte
PPAtInt,224,Astrocyte
PPAtInt,223,Astrocyte
PPAtInt,8854,Astrocyte
PPAtInt,216,Astrocyte
PPAtInt,57818,Astrocyte
PPAtInt,92579,Astrocyte
PPAtInt,2538,Astrocyte
PPAtInt,160728,Astrocyte
PPAtInt,27068,Astrocyte
PPAtInt,27068,Astrocyte
PPAtInt,27068,Astrocyte
PPAtInt,27068,Astrocyte
PPAtInt,8612,Astrocyte
PPAtInt,8613,Astrocyte
PPAtInt,8611,Astrocyte
PPAtInt,8611,Astrocyte
PPAtInt,64077,Astrocyte
PPAtInt,5464,Astrocyte
PROt2rInt,206358,Astrocyte
PROt2rInt,153201,Astrocyte
PROt2rInt,206358,Astrocyte
PSFLIPInt,57194,Astrocyte
PSFLIPInt,10396,Astrocyte
PSFLIPInt,57194,Astrocyte
PSFLIPInt,10396,Astrocyte
PYRt2rInt,9123,Astrocyte
PYRt2rInt,9194,Astrocyte
PYRt2rInt,6566,Astrocyte
PYRt2rInt,6566,Astrocyte
PYRt2rInt,9194,Astrocyte
PYRt2rInt,9123,Astrocyte
SARCStexInt,,Astrocyte
SERGLNexRInt,6520,Astrocyte
SERGLNexRInt,56301,Astrocyte
SERGLNexRInt,6520,Astrocyte
SERGLNexRInt,56301,Astrocyte
SERGLYexRInt,6520,Astrocyte
SERGLYexRInt,56301,Astrocyte
SERGLYexRInt,6520,Astrocyte
SERGLYexRInt,56301,Astrocyte
SERt4Int,11254,Astrocyte
SERt4Int,57393,Astrocyte
SERt4Int,59272,Astrocyte
SERt4Int,54407,Astrocyte
SERt4Int,340024,Astrocyte
SERt4Int,81539,Astrocyte
SERt4Int,55089,Astrocyte
SERt4Int,11254,Astrocyte
SERt4Int,81539,Astrocyte
SERt4Int,54407,Astrocyte
SO4HCOtexInt,1811,Astrocyte
SO4HCOtexInt,10861,Astrocyte
SO4HCOtexInt,10861,Astrocyte
SO4HCOtexInt,10861,Astrocyte
SO4HCOtexInt,1836,Astrocyte
SO4HCOtexInt,115019,Astrocyte
SO4HCOtexInt,116369,Astrocyte
SO4HCOtexInt,115111,Astrocyte
SO4HCOtexInt,116369,Astrocyte
SO4HCOtexInt,284129,Astrocyte
SO4HCOtexInt,115111,Astrocyte
SO4HCOtexInt,115019,Astrocyte
SO4HCOtexInt,115019,Astrocyte
SO4HCOtexInt,10861,Astrocyte
SO4HCOtexInt,116369,Astrocyte
SO4HCOtexInt,284129,Astrocyte
TCYNTtInt,,Astrocyte
VALtecInt,124935,Astrocyte
VALtecInt,8501,Astrocyte
VALtecInt,124935,Astrocyte
UREAtInt,6523,Astrocyte
UREAtInt,366,Astrocyte
UREAtInt,6528,Astrocyte
UREAtInt,8170,Astrocyte
UREAtInt,6563,Astrocyte
UREAtInt,6563,Astrocyte
UREAtInt,8170,Astrocyte
GLNtN1Int,10991,Astrocyte
GLNtN1Int,92745,Astrocyte
GLNtN1Int,92745,Astrocyte
GLNtN1Int,10991,Astrocyte
ALAtN1Int,10991,Astrocyte
ALAtN1Int,92745,Astrocyte
ALAtN1Int,92745,Astrocyte
ALAtN1Int,10991,Astrocyte
ALDH1L1,10840,Astrocyte
EXNACASPtInt,,Astrocyte
LLACtm,6566,Astrocyte
DLACtm,6566,Astrocyte
DLACt2,6566,Astrocyte
LLACt2r,6566,Astrocyte
DLACt2Int,6566,Astrocyte
LLACt2rInt,6566,Astrocyte
LLACt2r,9194,Astrocyte
LLACtm,9194,Astrocyte
DLACt2Int,9194,Astrocyte
LLACt2rInt,9194,Astrocyte
DLACt2,9194,Astrocyte
ACYP,97,Astrocyte
ATPS4m,521,Astrocyte
ATPS4m,9551,Astrocyte
ATPS4m,10476,Astrocyte
ATPS4m,515,Astrocyte
ATPS4m,513,Astrocyte
ATPS4m,498,Astrocyte
ATPS4m,514,Astrocyte
ATPS4m,516,Astrocyte
ATPS4m,509,Astrocyte
ATPS4m,10632,Astrocyte
ATPS4m,4905,Astrocyte
ATPS4m,506,Astrocyte
ATPS4m,522,Astrocyte
CYOOm2,84701,Astrocyte
CYOOm2,1327,Astrocyte
CYOOm2,341947,Astrocyte
CYOOm2,4514,Astrocyte
CYOOm2,1351,Astrocyte
CYOOm2,1339,Astrocyte
CYOOm2,1329,Astrocyte
CYOOm2,9377,Astrocyte
CYOOm2,1347,Astrocyte
CYOOm2,9167,Astrocyte
CYOOm2,1346,Astrocyte
CYOOm2,1337,Astrocyte
CYOOm2,125965,Astrocyte
CYOOm2,1350,Astrocyte
CYOOm2,1345,Astrocyte
CYOOm2,1340,Astrocyte
CYOOm2,4513,Astrocyte
CYOOm2,170712,Astrocyte
CYOOm2,1349,Astrocyte
CYOOm2,4512,Astrocyte
CYORu10m,4519,Astrocyte
CYORu10m,29796,Astrocyte
CYORu10m,10975,Astrocyte
CYORu10m,7381,Astrocyte
CYORu10m,7384,Astrocyte
CYORu10m,7388,Astrocyte
CYORu10m,7386,Astrocyte
CYORu10m,27089,Astrocyte
CYORu10m,1537,Astrocyte
CYORu10m,7385,Astrocyte
LLACt2r,9123,Astrocyte
DLACt2Int,9123,Astrocyte
LLACt2rInt,9123,Astrocyte
DLACt2,9123,Astrocyte
DPGase,669,Astrocyte
PGM,669,Astrocyte
DPGM,669,Astrocyte
DPGase,5223,Astrocyte
PGM,5223,Astrocyte
DPGM,5223,Astrocyte
ENO,2027,Astrocyte
ENO,2023,Astrocyte
ENO,2026,Astrocyte
FBA,230,Astrocyte
FBA,226,Astrocyte
G3PD2m,2820,Astrocyte
GAPD,2597,Astrocyte
HEX1,3098,Astrocyte
HEX1,2645,Astrocyte
HEX1,80201,Astrocyte
HEX1,3099,Astrocyte
"NADH2u10m",55967,Astrocyte
"NADH2u10m",4537,Astrocyte
"NADH2u10m",4710,Astrocyte
"NADH2u10m",4726,Astrocyte
"NADH2u10m",4717,Astrocyte
"NADH2u10m",4539,Astrocyte
"NADH2u10m",7991,Astrocyte
"NADH2u10m",4536,Astrocyte
"NADH2u10m",4712,Astrocyte
"NADH2u10m",4708,Astrocyte
"NADH2u10m",4707,Astrocyte
"NADH2u10m",4713,Astrocyte
"NADH2u10m",4706,Astrocyte
"NADH2u10m",4724,Astrocyte
"NADH2u10m",4711,Astrocyte
"NADH2u10m",51079,Astrocyte
"NADH2u10m",4698,Astrocyte
"NADH2u10m",4716,Astrocyte
"NADH2u10m",4731,Astrocyte
"NADH2u10m",4723,Astrocyte
"NADH2u10m",4540,Astrocyte
"NADH2u10m",4694,Astrocyte
"NADH2u10m",4715,Astrocyte
"NADH2u10m",4718,Astrocyte
"NADH2u10m",4535,Astrocyte
"NADH2u10m",4695,Astrocyte
"NADH2u10m",4722,Astrocyte
"NADH2u10m",126328,Astrocyte
"NADH2u10m",4704,Astrocyte
"NADH2u10m",4700,Astrocyte
"NADH2u10m",4725,Astrocyte
"NADH2u10m",4729,Astrocyte
"NADH2u10m",4705,Astrocyte
"NADH2u10m",4701,Astrocyte
"NADH2u10m",374291,Astrocyte
"NADH2u10m",4697,Astrocyte
"NADH2u10m",4702,Astrocyte
"NADH2u10m",4709,Astrocyte
"NADH2u10m",4696,Astrocyte
"NADH2u10m",4541,Astrocyte
"NADH2u10m",4728,Astrocyte
"NADH2u10m",4719,Astrocyte
"NADH2u10m",4538,Astrocyte
"NADH2u10m",4720,Astrocyte
"NADH2u10m",4714,Astrocyte
PFK,5214,Astrocyte
PFK,5211,Astrocyte
PFK,5213,Astrocyte
PGI,2821,Astrocyte
PGK,5232,Astrocyte
PGK,5230,Astrocyte
PGK,348477,Astrocyte
PPA,5464,Astrocyte
PPAm,27068,Astrocyte
PYK,5315,Astrocyte
TPI,286016,Astrocyte
TPI,7167,Astrocyte
